type, ID, parentID, startX, startY, startZ, endX, endY, endZ, radius, volume, growthVolume, length, growthLength, vesselVolume, distanceToTwig, FittingType, averagePointDistance, maxPointDistance, qualityFlag,segmentID, parentSegmentID, segmentMedianRadius, segmentGrowthVolume, segmentGrowthLength, branchOrder, reverseBranchOrder, reversePipeRadiusBranchorder, reversePipeAreaBranchorder, branchID, treeID, treeSpecies, translateX, translateY, translatez, gvA, gvB, gvC, glA, glB, glC
cylinder, 1023, 1022, 1.555810, -16.206396, 256.230684, 1.566176, -16.218070, 256.249239, 0.011344, 0.000010, 0.000128, 0.024250, 0.262581, 0.262581, 0.262581, SPHEREFOLLOWING, 0.001967, 0.003482, 1, 118, 117, 0.011844, 0.000118, 0.238332, 3, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1024, 1023, 1.566176, -16.218070, 256.249239, 1.572895, -16.228367, 256.269646, 0.010269, 0.000008, 0.000118, 0.023825, 0.238332, 0.238332, 0.238332, SPHEREFOLLOWING, 0.002251, 0.003482, 1, 118, 117, 0.011844, 0.000118, 0.238332, 3, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1025, 1024, 1.572895, -16.228367, 256.269646, 1.580763, -16.237222, 256.289465, 0.008479, 0.000005, 0.000110, 0.023089, 0.214506, 0.214506, 0.214506, SPHEREFOLLOWING, 0.001359, 0.003482, 1, 118, 117, 0.011844, 0.000118, 0.238332, 3, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1026, 1025, 1.580763, -16.237222, 256.289465, 1.590751, -16.246229, 256.307707, 0.010143, 0.000007, 0.000105, 0.022664, 0.191417, 0.191417, 0.191417, SPHEREFOLLOWING, 0.003173, 0.003482, 1, 118, 117, 0.011844, 0.000118, 0.238332, 3, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1027, 1026, 1.590751, -16.246229, 256.307707, 1.598277, -16.253946, 256.324790, 0.011926, 0.000009, 0.000098, 0.020200, 0.168753, 0.168753, 0.168753, SPHEREFOLLOWING, 0.003400, 0.003482, 1, 118, 117, 0.011844, 0.000118, 0.238332, 3, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1028, 1027, 1.598277, -16.253946, 256.324790, 1.604383, -16.263380, 256.344877, 0.011844, 0.000010, 0.000089, 0.023016, 0.148554, 0.148554, 0.148554, SPHEREFOLLOWING, 0.002871, 0.003482, 1, 118, 117, 0.011844, 0.000118, 0.238332, 3, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1029, 1028, 1.604383, -16.263380, 256.344877, 1.615504, -16.275158, 256.362871, 0.014428, 0.000016, 0.000078, 0.024211, 0.125537, 0.125537, 0.125537, SPHEREFOLLOWING, 0.004127, 0.003482, 1, 118, 117, 0.011844, 0.000118, 0.238332, 3, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1030, 1029, 1.615504, -16.275158, 256.362871, 1.628277, -16.278851, 256.380917, 0.016015, 0.000018, 0.000063, 0.022415, 0.101326, 0.101326, 0.101326, SPHEREFOLLOWING, 0.005388, 0.003482, 1, 118, 117, 0.011844, 0.000118, 0.238332, 3, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1031, 1030, 1.628277, -16.278851, 256.380917, 1.643545, -16.281141, 256.403023, 0.016114, 0.000022, 0.000045, 0.026963, 0.078911, 0.078911, 0.078911, SPHEREFOLLOWING, 0.005736, 0.003482, 1, 118, 117, 0.011844, 0.000118, 0.238332, 3, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1032, 1031, 1.643545, -16.281141, 256.403023, 1.659787, -16.260931, 256.422747, 0.011079, 0.000013, 0.000023, 0.032577, 0.051947, 0.051947, 0.051947, SPHEREFOLLOWING, 0.003955, 0.003482, 1, 118, 117, 0.011844, 0.000118, 0.238332, 3, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1033, 1032, 1.659787, -16.260931, 256.422747, 1.670472, -16.263570, 256.438686, 0.006340, 0.000002, 0.000010, 0.019370, 0.019370, 0.019370, 0.019370, SPHEREFOLLOWING, 0.001327, 0.003482, 1, 118, 117, 0.011844, 0.000118, 0.238332, 3, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1034, 1013, 1.487464, -16.091708, 256.067930, 1.516006, -16.104917, 256.075854, 0.010387, 0.000011, 0.000021, 0.032433, 0.052110, 0.052110, 0.052110, SPHEREFOLLOWING, 0.012867, 0.003482, 1, 119, 117, 0.010387, 0.000010, 0.019677, 4, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1035, 1034, 1.516006, -16.104917, 256.075854, 1.526509, -16.120242, 256.082336, 0.008347, 0.000004, 0.000010, 0.019677, 0.019677, 0.019677, 0.019677, SPHEREFOLLOWING, 0.001922, 0.003482, 1, 119, 117, 0.010387, 0.000010, 0.019677, 4, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1036, 888, 0.998781, -16.107644, 255.766506, 0.949707, -16.096679, 255.792140, 0.009075, 0.000015, 0.000315, 0.056442, 0.846306, 1.188947, 0.745028, SPHEREFOLLOWING, 0.017783, 0.003482, 1, 120, 106, 0.012421, 0.000242, 0.669413, 2, 2, 1.414214, 2, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1037, 1036, 0.949707, -16.096679, 255.792140, 0.937031, -16.086728, 255.798993, 0.012421, 0.000008, 0.000300, 0.017512, 0.789865, 1.076064, 0.688586, SPHEREFOLLOWING, 0.002011, 0.003482, 1, 120, 106, 0.012421, 0.000242, 0.669413, 2, 2, 1.414214, 2, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1038, 1037, 0.937031, -16.086728, 255.798993, 0.929831, -16.064660, 255.810802, 0.012947, 0.000014, 0.000292, 0.026043, 0.772353, 1.041041, 0.671074, SPHEREFOLLOWING, 0.002639, 0.003482, 1, 120, 106, 0.012421, 0.000242, 0.669413, 2, 2, 1.414214, 2, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1039, 1038, 0.929831, -16.064660, 255.810802, 0.920452, -16.051640, 255.825966, 0.014506, 0.000015, 0.000278, 0.022078, 0.746310, 0.988954, 0.645031, SPHEREFOLLOWING, 0.002171, 0.003482, 1, 120, 106, 0.012421, 0.000242, 0.669413, 2, 2, 1.414214, 2, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1040, 1039, 0.920452, -16.051640, 255.825966, 0.905657, -16.046519, 255.852056, 0.011037, 0.000012, 0.000263, 0.030427, 0.724232, 0.944798, 0.622953, SPHEREFOLLOWING, 0.002213, 0.003482, 1, 120, 106, 0.012421, 0.000242, 0.669413, 2, 2, 1.414214, 2, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1041, 1040, 0.905657, -16.046519, 255.852056, 0.898388, -16.037035, 255.873320, 0.011141, 0.000010, 0.000252, 0.024392, 0.693805, 0.883945, 0.592526, SPHEREFOLLOWING, 0.002099, 0.003482, 1, 120, 106, 0.012421, 0.000242, 0.669413, 2, 2, 1.414214, 2, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1042, 1041, 0.898388, -16.037035, 255.873320, 0.892731, -16.026727, 255.892599, 0.013235, 0.000012, 0.000242, 0.022582, 0.669413, 0.835160, 0.568134, SPHEREFOLLOWING, 0.003049, 0.003482, 1, 120, 106, 0.012421, 0.000242, 0.669413, 2, 2, 1.414214, 2, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1043, 1042, 0.892731, -16.026727, 255.892599, 0.884843, -16.014996, 255.909920, 0.012779, 0.000011, 0.000230, 0.022357, 0.646831, 0.789997, 0.545552, SPHEREFOLLOWING, 0.004340, 0.003482, 1, 120, 106, 0.012421, 0.000242, 0.669413, 2, 2, 1.414214, 2, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1044, 1043, 0.884843, -16.014996, 255.909920, 0.873923, -15.995810, 255.925363, 0.011454, 0.000011, 0.000218, 0.026941, 0.624474, 0.745282, 0.523195, SPHEREFOLLOWING, 0.002260, 0.003482, 1, 120, 106, 0.012421, 0.000242, 0.669413, 2, 2, 1.414214, 2, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1045, 1044, 0.873923, -15.995810, 255.925363, 0.871070, -15.975864, 255.935639, 0.013209, 0.000012, 0.000207, 0.022618, 0.597532, 0.691399, 0.496254, SPHEREFOLLOWING, 0.003468, 0.003482, 1, 120, 106, 0.012421, 0.000242, 0.669413, 2, 2, 1.414214, 2, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1046, 1045, 0.871070, -15.975864, 255.935639, 0.871432, -15.952400, 255.946771, 0.011397, 0.000011, 0.000195, 0.025973, 0.574914, 0.646163, 0.473636, SPHEREFOLLOWING, 0.002766, 0.003482, 1, 120, 106, 0.012421, 0.000242, 0.669413, 2, 2, 1.414214, 2, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1047, 1046, 0.871432, -15.952400, 255.946771, 0.868255, -15.932090, 255.959165, 0.011911, 0.000011, 0.000184, 0.024004, 0.548941, 0.594217, 0.447663, SPHEREFOLLOWING, 0.002976, 0.003482, 1, 120, 106, 0.012421, 0.000242, 0.669413, 2, 2, 1.414214, 2, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1048, 1047, 0.868255, -15.932090, 255.959165, 0.865939, -15.916778, 255.973748, 0.014946, 0.000015, 0.000173, 0.021271, 0.524937, 0.546208, 0.423658, SPHEREFOLLOWING, 0.003322, 0.003482, 1, 120, 106, 0.012421, 0.000242, 0.669413, 2, 2, 1.414214, 2, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1049, 1048, 0.865939, -15.916778, 255.973748, 0.877711, -15.886313, 255.966994, 0.008186, 0.000007, 0.000119, 0.033351, 0.402387, 0.402387, 0.402387, SPHEREFOLLOWING, 0.001947, 0.003482, 1, 121, 120, 0.008967, 0.000065, 0.199546, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1050, 1049, 0.877711, -15.886313, 255.966994, 0.883224, -15.867035, 255.972566, 0.009645, 0.000006, 0.000112, 0.020811, 0.369036, 0.369036, 0.369036, SPHEREFOLLOWING, 0.002994, 0.003482, 1, 121, 120, 0.008967, 0.000065, 0.199546, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1051, 1050, 0.883224, -15.867035, 255.972566, 0.887430, -15.847239, 255.974205, 0.009820, 0.000006, 0.000106, 0.020304, 0.348225, 0.348225, 0.348225, SPHEREFOLLOWING, 0.001819, 0.003482, 1, 121, 120, 0.008967, 0.000065, 0.199546, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1052, 1051, 0.887430, -15.847239, 255.974205, 0.891143, -15.827257, 255.978943, 0.008220, 0.000004, 0.000100, 0.020869, 0.327921, 0.327921, 0.327921, SPHEREFOLLOWING, 0.001718, 0.003482, 1, 121, 120, 0.008967, 0.000065, 0.199546, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1053, 1052, 0.891143, -15.827257, 255.978943, 0.892509, -15.808680, 255.986171, 0.009468, 0.000006, 0.000095, 0.019980, 0.307052, 0.307052, 0.307052, SPHEREFOLLOWING, 0.001748, 0.003482, 1, 121, 120, 0.008967, 0.000065, 0.199546, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1054, 1053, 0.892509, -15.808680, 255.986171, 0.894122, -15.792049, 255.997540, 0.010884, 0.000008, 0.000090, 0.020210, 0.287072, 0.287072, 0.287072, SPHEREFOLLOWING, 0.003351, 0.003482, 1, 121, 120, 0.008967, 0.000065, 0.199546, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1055, 1054, 0.894122, -15.792049, 255.997540, 0.898802, -15.771327, 256.010811, 0.008597, 0.000006, 0.000082, 0.025048, 0.266861, 0.266861, 0.266861, SPHEREFOLLOWING, 0.001961, 0.003482, 1, 121, 120, 0.008967, 0.000065, 0.199546, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1056, 1055, 0.898802, -15.771327, 256.010811, 0.895421, -15.750850, 256.020639, 0.008951, 0.000006, 0.000076, 0.022964, 0.241813, 0.241813, 0.241813, SPHEREFOLLOWING, 0.002187, 0.003482, 1, 121, 120, 0.008967, 0.000065, 0.199546, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1057, 1056, 0.895421, -15.750850, 256.020639, 0.894145, -15.736478, 256.033462, 0.009979, 0.000006, 0.000071, 0.019303, 0.218850, 0.218850, 0.218850, SPHEREFOLLOWING, 0.003166, 0.003482, 1, 121, 120, 0.008967, 0.000065, 0.199546, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1058, 1057, 0.894145, -15.736478, 256.033462, 0.896610, -15.721853, 256.050323, 0.008967, 0.000006, 0.000065, 0.022456, 0.199546, 0.199546, 0.199546, SPHEREFOLLOWING, 0.001673, 0.003482, 1, 121, 120, 0.008967, 0.000065, 0.199546, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1059, 1058, 0.896610, -15.721853, 256.050323, 0.898414, -15.704623, 256.063531, 0.009952, 0.000007, 0.000059, 0.021784, 0.177090, 0.177090, 0.177090, SPHEREFOLLOWING, 0.002764, 0.003482, 1, 121, 120, 0.008967, 0.000065, 0.199546, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1060, 1059, 0.898414, -15.704623, 256.063531, 0.899607, -15.688858, 256.076020, 0.016825, 0.000018, 0.000052, 0.020148, 0.155306, 0.155306, 0.155306, SPHEREFOLLOWING, 0.005392, 0.003482, 1, 121, 120, 0.008967, 0.000065, 0.199546, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1061, 1060, 0.899607, -15.688858, 256.076020, 0.881241, -15.664512, 256.087925, 0.008747, 0.000008, 0.000034, 0.032738, 0.135158, 0.135158, 0.135158, SPHEREFOLLOWING, 0.003017, 0.003482, 1, 121, 120, 0.008967, 0.000065, 0.199546, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1062, 1061, 0.881241, -15.664512, 256.087925, 0.876904, -15.648017, 256.102348, 0.007890, 0.000004, 0.000026, 0.022337, 0.102420, 0.102420, 0.102420, SPHEREFOLLOWING, 0.001809, 0.003482, 1, 121, 120, 0.008967, 0.000065, 0.199546, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1063, 1062, 0.876904, -15.648017, 256.102348, 0.872397, -15.635346, 256.115483, 0.009394, 0.000005, 0.000022, 0.018798, 0.080083, 0.080083, 0.080083, SPHEREFOLLOWING, 0.002405, 0.003482, 1, 121, 120, 0.008967, 0.000065, 0.199546, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1064, 1063, 0.872397, -15.635346, 256.115483, 0.869627, -15.619278, 256.129509, 0.007191, 0.000003, 0.000017, 0.021508, 0.061284, 0.061284, 0.061284, SPHEREFOLLOWING, 0.001821, 0.003482, 1, 121, 120, 0.008967, 0.000065, 0.199546, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1065, 1064, 0.869627, -15.619278, 256.129509, 0.866875, -15.602348, 256.142895, 0.006852, 0.000003, 0.000013, 0.021757, 0.039777, 0.039777, 0.039777, SPHEREFOLLOWING, 0.002757, 0.003482, 1, 121, 120, 0.008967, 0.000065, 0.199546, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1066, 1065, 0.866875, -15.602348, 256.142895, 0.865900, -15.592786, 256.158137, 0.006977, 0.000003, 0.000010, 0.018020, 0.018020, 0.018020, 0.018020, SPHEREFOLLOWING, 0.002384, 0.003482, 1, 121, 120, 0.008967, 0.000065, 0.199546, 2, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1067, 1048, 0.865939, -15.916778, 255.973748, 0.849012, -15.913009, 256.000268, 0.008706, 0.000008, 0.000040, 0.031687, 0.101279, 0.101279, 0.101279, SPHEREFOLLOWING, 0.002366, 0.003482, 1, 122, 120, 0.011235, 0.000023, 0.047975, 3, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1068, 1067, 0.849012, -15.913009, 256.000268, 0.843389, -15.904512, 256.019333, 0.011235, 0.000009, 0.000032, 0.021617, 0.069591, 0.069591, 0.069591, SPHEREFOLLOWING, 0.003048, 0.003482, 1, 122, 120, 0.011235, 0.000023, 0.047975, 3, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1069, 1068, 0.843389, -15.904512, 256.019333, 0.836553, -15.901288, 256.037428, 0.014745, 0.000013, 0.000023, 0.019610, 0.047975, 0.047975, 0.047975, SPHEREFOLLOWING, 0.005581, 0.003482, 1, 122, 120, 0.011235, 0.000023, 0.047975, 3, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1070, 1069, 0.836553, -15.901288, 256.037428, 0.823859, -15.907907, 256.061915, 0.010006, 0.000009, 0.000010, 0.028365, 0.028365, 0.028365, 0.028365, SPHEREFOLLOWING, 0.003159, 0.003482, 1, 122, 120, 0.011235, 0.000023, 0.047975, 3, 1, 1.000000, 1, 16, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1071, 35, 0.782429, -16.246103, 255.584816, 0.764249, -16.310562, 255.579486, 0.007286, 0.000011, 0.000033, 0.067186, 0.150184, 0.150184, 0.150184, SPHEREFOLLOWING, 0.031643, 0.003482, 1, 123, 1, 0.008199, 0.000018, 0.064056, 1, 1, 1.000000, 1, 17, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1072, 1071, 0.764249, -16.310562, 255.579486, 0.755613, -16.327354, 255.577984, 0.008199, 0.000004, 0.000022, 0.018942, 0.082997, 0.082997, 0.082997, SPHEREFOLLOWING, 0.003538, 0.003482, 1, 123, 1, 0.008199, 0.000018, 0.064056, 1, 1, 1.000000, 1, 17, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1073, 1072, 0.755613, -16.327354, 255.577984, 0.739159, -16.338159, 255.592009, 0.007106, 0.000004, 0.000018, 0.024170, 0.064056, 0.064056, 0.064056, SPHEREFOLLOWING, 0.002347, 0.003482, 1, 123, 1, 0.008199, 0.000018, 0.064056, 1, 1, 1.000000, 1, 17, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1074, 1073, 0.739159, -16.338159, 255.592009, 0.729441, -16.350249, 255.600438, 0.008563, 0.000004, 0.000014, 0.017654, 0.039886, 0.039886, 0.039886, SPHEREFOLLOWING, 0.003207, 0.003482, 1, 123, 1, 0.008199, 0.000018, 0.064056, 1, 1, 1.000000, 1, 17, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1075, 1074, 0.729441, -16.350249, 255.600438, 0.711869, -16.356412, 255.612583, 0.008544, 0.000005, 0.000010, 0.022232, 0.022232, 0.022232, 0.022232, SPHEREFOLLOWING, 0.003057, 0.003482, 1, 123, 1, 0.008199, 0.000018, 0.064056, 1, 1, 1.000000, 1, 17, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1076, 27, 0.804253, -16.274945, 255.231498, 0.870269, -16.262691, 255.240045, 0.019204, 0.000078, 0.001217, 0.067685, 1.925031, 4.458782, 1.190121, SPHEREFOLLOWING, 0.006858, 0.003482, 1, 124, 0, 0.018477, 0.000989, 1.758387, 1, 4, 2.236068, 5, 18, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1077, 1076, 0.870269, -16.262691, 255.240045, 0.894168, -16.263147, 255.258006, 0.022129, 0.000046, 0.001139, 0.029900, 1.857346, 4.120356, 1.122435, SPHEREFOLLOWING, 0.004045, 0.003482, 1, 124, 0, 0.018477, 0.000989, 1.758387, 1, 4, 2.236068, 5, 18, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1078, 1077, 0.894168, -16.263147, 255.258006, 0.907293, -16.261377, 255.278928, 0.027388, 0.000058, 0.001093, 0.024761, 1.827446, 3.970857, 1.092536, SPHEREFOLLOWING, 0.010319, 0.003482, 1, 124, 0, 0.018477, 0.000989, 1.758387, 1, 4, 2.236068, 5, 18, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1079, 1078, 0.907293, -16.261377, 255.278928, 0.912706, -16.232904, 255.312428, 0.018002, 0.000045, 0.001034, 0.044297, 1.802685, 3.847050, 1.067774, SPHEREFOLLOWING, 0.004053, 0.003482, 1, 124, 0, 0.018477, 0.000989, 1.758387, 1, 4, 2.236068, 5, 18, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1080, 1079, 0.912706, -16.232904, 255.312428, 0.923067, -16.216142, 255.332853, 0.018061, 0.000029, 0.000989, 0.028382, 1.758387, 3.625564, 1.023477, SPHEREFOLLOWING, 0.006775, 0.003482, 1, 124, 0, 0.018477, 0.000989, 1.758387, 1, 4, 2.236068, 5, 18, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1081, 1080, 0.923067, -16.216142, 255.332853, 0.939224, -16.204933, 255.353016, 0.018055, 0.000029, 0.000960, 0.028164, 1.730006, 3.483656, 0.995095, SPHEREFOLLOWING, 0.002224, 0.003482, 1, 124, 0, 0.018477, 0.000989, 1.758387, 1, 4, 2.236068, 5, 18, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 1082, 1081, 0.939224, -16.204933, 255.353016, 0.950475, -16.188770, 255.373645, 0.017576, 0.000028, 0.000931, 0.028520, 1.701842, 3.342836, 0.966931, SPHEREFOLLOWING, 0.001637, 0.003482, 1, 124, 0, 0.018477, 0.000989, 1.758387, 1, 4, 2.236068, 5, 18, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
